_input_part_number,_status,_error,KeyValuePairs
S67-1575-133,ok_ata,,"Part No.: S67-1575-133 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-500, 737-800, 767-300BCF, 767-200ERT, 767-300EREM, 737-700, 737-300QC, 747-400F, 737-900ER, 737-600, 767-200, 747-400ERF, 757-200EM, 747-400PC, 737-300, 767-300F, BBJ 737-700, 737-300SF, 737-700C, 737-300F, 747-400, 777-200, 767-200SF, 767-300ER, 767-200EREM, 767-300, 767-400ER, 777-200LR, 747-8F, 777-200F, 777-200ER, 777-300, 737-400, 767-200ER, 777-300ER, 747-8, 767-200ERSF, 767-200EM, 757-300EM, 757-200, 757-300, 737-900, DC-9-30, BBJ 737-800, 737-400SF, 757-200PCF | Description: ANTENNA ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-34/s67-1575-133/
---
Part No.: S67-1575-133 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-300BCF, BBJ 737-800, 757-200PCF, 767-200ERT, 767-300EREM, 737-700, 747-400F, 737-300QC, 747-400PC, 737-600, 757-200EM, 747-400ERF, 767-200, 737-300, 737-900ER, 777-200, 747-400, BBJ 737-700, 737 AEW&C, 737-300F, 737-300SF, 767-300F, C-40B, 737-700C, 767-300ER, 767-400ER, 767-200SF, 747-8F, 767-300, 777-200LR, 767-200EREM, P-8, C-32, 777-200ER, 767-200ER, 777-300, 777-200F, 737-400, 777-300ER, 767-200EM, 767-200ERSF, 747-8, 757-300, C-40C, 737-400SF, 757-300EM, 757-200, DC-9-30, 737-800, 737-900, 737-500 | Description: ANTENNA ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-34/s67-1575-133/
---
Part No.: S67-1575-133 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-500, 737-800, 767-300BCF, 767-200ERT, 767-300EREM, 737-700, 737-300QC, 747-400F, 737-900ER, 737-600, 767-200, 747-400ERF, 757-200EM, 747-400PC, 737-300, 767-300F, BBJ 737-700, 737-300SF, 737-700C, 737-300F, 747-400, 777-200, 767-200SF, 767-300ER, 767-200EREM, 767-300, 767-400ER, 777-200LR, 747-8F, 777-200F, 777-200ER, 777-300, 737-400, 767-200ER, 777-300ER, 747-8, 767-200ERSF, 767-200EM, 757-300EM, 757-200, 757-300, 737-900, DC-9-30, BBJ 737-800, 737-400SF, 757-200PCF | Description: ANTENNA ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-8/aircraft-systems-34/s67-1575-133/
---
Part No.: S67-1575-133 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-500, 737-800, 767-300BCF, 767-200ERT, 767-300EREM, 737-700, 737-300QC, 747-400F, 737-900ER, 737-600, 767-200, 747-400ERF, 757-200EM, 747-400PC, 737-300, 767-300F, BBJ 737-700, 737-300SF, 737-700C, 737-300F, 747-400, 777-200, 767-200SF, 767-300ER, 767-200EREM, 767-300, 767-400ER, 777-200LR, 747-8F, 777-200F, 777-200ER, 777-300, 737-400, 767-200ER, 777-300ER, 747-8, 767-200ERSF, 767-200EM, 757-300EM, 757-200, 757-300, 737-900, DC-9-30, BBJ 737-800, 737-400SF, 757-200PCF | Description: ANTENNA ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-34/s67-1575-133/
---
Part No.: S67-1575-133 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-500, 737-800, 767-300BCF, 767-200ERT, 767-300EREM, 737-700, 737-300QC, 747-400F, 737-900ER, 737-600, 767-200, 747-400ERF, 757-200EM, 747-400PC, 737-300, 767-300F, BBJ 737-700, 737-300SF, 737-700C, 737-300F, 747-400, 777-200, 767-200SF, 767-300ER, 767-200EREM, 767-300, 767-400ER, 777-200LR, 747-8F, 777-200F, 777-200ER, 777-300, 737-400, 767-200ER, 777-300ER, 747-8, 767-200ERSF, 767-200EM, 757-300EM, 757-200, 757-300, 737-900, DC-9-30, BBJ 737-800, 737-400SF, 757-200PCF | Description: ANTENNA ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-34/s67-1575-133/
---
Part No.: S67-1575-133 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-500, 737-800, 767-300BCF, 767-200ERT, 767-300EREM, 737-700, 737-300QC, 747-400F, 737-900ER, 737-600, 767-200, 747-400ERF, 757-200EM, 747-400PC, 737-300, 767-300F, BBJ 737-700, 737-300SF, 737-700C, 737-300F, 747-400, 777-200, 767-200SF, 767-300ER, 767-200EREM, 767-300, 767-400ER, 777-200LR, 747-8F, 777-200F, 777-200ER, 777-300, 737-400, 767-200ER, 777-300ER, 747-8, 767-200ERSF, 767-200EM, 757-300EM, 757-200, 757-300, 737-900, DC-9-30, BBJ 737-800, 737-400SF, 757-200PCF | Description: ANTENNA ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/aircraft-systems-34/s67-1575-133/"
01N65910,no_match_in_ata,,
C20374000-2,ok_ata,,"Part No.: C20374000-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: VALVE-SERVO,BRAKE | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-32/c20374000-2/"
473474-3,ok_ata,,"Part No.: 473474-3 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-200LR, 777-200, 777-200ER | Description: BOTTLE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-26/473474-3/"
473857-4,ok_ata,,"Part No.: 473857-4 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-300ER, 777-300 | Description: REGULATOR ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-26/473857-4/"
FYLB-52145-3,no_table_ata_or_component,,
C25243102,ok_ata,,Part No.: C25243102 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: VALVE-SAFETY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-32/c25243102/
69-37399-12,ok_ata,,"Part No.: 69-37399-12 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-700C, 737-900, 737-800, 737-300SF, 737-700, 737-300, BBJ 737-800, 737-600, 737-500, 737-300QC, 737-300F, 737-900ER, 737-400, BBJ 737-700, 737-400SF | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/aircraft-systems-31/69-37399-12/
---
Part No.: 69-37399-12 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-700C, 737-900, 737-800, 737-300SF, 737-700, 737-300, BBJ 737-800, 737-600, 737-500, 737-300QC, 737-300F, 737-900ER, 737-400, BBJ 737-700, 737-400SF | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-31/69-37399-12/"
822-0990-004,ok_ata,,"Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-25/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-23/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200LR, 747-400F, 757-200PF, 737-900ER, 747-8, 777-200, 757-200PC, BBJ 737-700, 777-200ER, 767-200ERT, 777-200F, BBJ 737-800, 767-400ER, 757-200EM, 747-8F, 737 MAX 7, 767-300, 747-400, 737-600, 737-800, 757-300EM, 767-300EREM, 737 MAX 8, 737-700, KC-46A, 767-200, 767-300F, C-32, C-40B, 767-300ER, 757-200, 737-700C, 737-900, 737 MAX 9, 777-300, 757-300, 777-300ER, 767-200ER, C-40C, 747-400PC, 757-200PCF, 767-300BCF, 747-400ERF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-25/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200LR, 747-400F, 757-200PF, 737-900ER, 747-8, 777-200, 757-200PC, BBJ 737-700, 777-200ER, 767-200ERT, 777-200F, BBJ 737-800, 767-400ER, 757-200EM, 747-8F, 737 MAX 7, 767-300, 747-400, 737-600, 737-800, 757-300EM, 767-300EREM, 737 MAX 8, 737-700, KC-46A, 767-200, 767-300F, C-32, C-40B, 767-300ER, 757-200, 737-700C, 737-900, 737 MAX 9, 777-300, 757-300, 777-300ER, 767-200ER, C-40C, 747-400PC, 757-200PCF, 767-300BCF, 747-400ERF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-23/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-25/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-23/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-8/aircraft-systems-25/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-8/aircraft-systems-23/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-25/822-0990-004/
---
Part No.: 822-0990-004 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 747-400ERF, 747-400F, 777-200LR, 747-8, 737-900ER, BBJ 737-700, 757-200PC, 777-200, 777-200F, 757-200EM, 777-200ER, BBJ 737-800, 767-400ER, 767-200ERT, 757-300EM, 737-600, 737 MAX 7, 767-300EREM, 737-700, 767-300, 737 MAX 8, 747-400, 737-800, 747-8F, 767-200, 767-300F, 737-700C, 767-300ER, 737-900, 737 MAX 9, 757-200, 767-300BCF, 757-300, 757-200PCF, 767-200ER, 747-400PC, 777-300, 777-300ER, 757-200PF | Description: TRANSCEIVER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-23/822-0990-004/"
ELM2001-12-10,ok_ata,,"Part No.: ELM2001-12-10 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 777-200ER, 777-300ER, 777-200LR, 777-200 | Description: UNIT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-24/elm2001-12-10/"
80-178-03-88013,ok_ata,,Part No.: 80-178-03-88013 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: LGCIU-LANDING GEAR CONTROL | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-32/80-178-03-88013/
430073,ok_ata,,"Part No.: 430073 | ATA Groups: POWER PLANT | Boeing Applicability: 777-300, 777-200, 777-200ER | Description: STATOR | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/power-plant-73/430073/"
UL21733,ok_ata,,"Part No.: UL21733 | ATA Groups: POWER PLANT | Boeing Applicability: 757-300, 747-400ERF, 757-200, 747-400, 757-200PF, 757-200PCF, 757-200PC, 757-200EM, 767-300EREM | Description: CARRIER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/power-plant-73/ul21733/
---
Part No.: UL21733 | ATA Groups: POWER PLANT | Boeing Applicability: 757-300, 747-400ERF, 757-200, 747-400, 757-200PF, 757-200PCF, 757-200PC, 757-200EM, 767-300EREM | Description: CARRIER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/power-plant-73/ul21733/"
UL16590,ok_ata,,"Part No.: UL16590 | ATA Groups: POWER PLANT | Boeing Applicability: 757-300, 757-200, 757-200PCF, 757-200PF, 757-200PC, 757-200EM | Description: TUBE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/power-plant-73/ul16590/"
121762-3,ok_ata,,"Part No.: 121762-3 | ATA Groups: POWER PLANT | Boeing Applicability: 737-300, 737-400, 737-500, 737-300SF, 737-400SF, 737-300QC, 737-300F | Description: SHAFT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/power-plant-75/121762-3/
---
Part No.: 121762-3 | ATA Groups: POWER PLANT | Boeing Applicability: 737-300, 737-500, 737-400, 737-300SF, 737-400SF, 737-300F, 737-300QC | Description: SHAFT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/power-plant-75/121762-3/"
752157D,ok_component_fallback,,Part No.: 752157D | Manufacturer: Hamilton Sundstrand | Part Type: Trans | QTY: Available | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/rfq/hamilton-sundstrand/752157d/
50N203,ok_component_fallback,,Part No.: 50N203 | Manufacturer: Pratt And Whitney | Part Type: Blade | QTY: Available | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/rfq/pratt-and-whitney/50n203/
63216064-3,no_table_ata_or_component,,
FK24906,no_table_ata_or_component,,
62771-123,ok_ata,,"Part No.: 62771-123 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200, 777-300ER, 777-300, 777-200F, 777-200ER, 777-200LR | Description: SLIDE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-25/62771-123/"
3910032-104,ok_ata,,"Part No.: 3910032-104 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 777-300ER, 777-200ER, 777-200, 777-200LR | Description: VALVE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-32/3910032-104/"
810208-9,ok_ata,,"Part No.: 810208-9 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200ER, 777-200F, 777-200LR, 777-200, 777-300ER, 777-300 | Description: EXCHANGER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-21/810208-9/"
7715200-2,ok_ata,,"Part No.: 7715200-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200, 777-200F, 777-300, 777-200ER, 777-200LR, 777-300ER | Description: GUIDE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-25/7715200-2/"
2042M67P04,ok_ata,,"Part No.: 2042M67P04 | ATA Groups: Power Plant | Boeing Applicability: N/A | Description: Full Authority Digital Engine Control Control-IPC | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/cfm-international-cfm56/power-plant-73/2042m67p04/
---
Part No.: 2042M67P04 | ATA Groups: POWER PLANT | Boeing Applicability: 737-900, 737-900ER, 737-800, 737-700, BBJ 737-700, 737-600, 737-700C, BBJ 737-800 | Description: CONTROL UNIT | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/power-plant-73/2042m67p04/"
BACC42W08T,ok_component_fallback,,Part No.: BACC42W08T | Manufacturer: Boeing Aircraft | Part Type: Coupling | QTY: Available | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/rfq/boeing-aircraft/bacc42w08t/
P2-07-0015-002,ok_ata,,"Part No.: P2-07-0015-002 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: BBJ 737-800, 787-8, 737 MAX 9, 777-200, 777-200ER, 777-300ER, 737 MAX 8, 777-300, 747-8, 737-700C, 747-8F, 787-9, BBJ 737-700, 777-200LR, 737-900, 787-10, 737-900ER, 737-800, 737-700, 777-200F, 737-600 | Description: FLASHLIGHT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-8/aircraft-systems-25/p2-07-0015-002/
---
Part No.: P2-07-0015-002 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: BBJ 737-800, 787-8, 737 MAX 9, 777-200, 777-200ER, 777-300ER, 737 MAX 8, 777-300, 747-8, 737-700C, 747-8F, 787-9, BBJ 737-700, 777-200LR, 737-900, 787-10, 737-900ER, 737-800, 737-700, 777-200F, 737-600 | Description: FLASHLIGHT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-25/p2-07-0015-002/
---
Part No.: P2-07-0015-002 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: BBJ 737-800, 787-8, 737-600, 777-200ER, 777-300ER, 777-200, 737 MAX 8, 777-300, 747-8, BBJ 737-700, 737-700C, 787-9, 747-8F, KC-46A, 787-10, 737-900, 777-200LR, 737-800, 737-700, 737-900ER, 777-200F, 737 MAX 9 | Description: FLASHLIGHT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-25/p2-07-0015-002/"
